date,weight_SPY,weight_TLT,weight_GLD,weight_USO,weight_UUP,gross_return,net_return,turnover,regime,hmm_order
2024-06-10,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.0006905499555138906,0.0006905499555138906,0.0,4,4
2024-06-11,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.004871052274040168,0.004871052274040168,0.0,4,4
2024-06-12,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.007472770978719864,0.007472770978719864,0.0,4,4
2024-06-13,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.0049183208468550794,0.0049183208468550794,0.0,4,4
2024-06-14,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.00416263805423521,0.00416263805423521,0.0,4,4
2024-06-17,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.0012534255533369005,0.0012534255533369005,0.0,4,4
2024-06-18,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.004703963448857387,0.004703963448857387,0.0,4,4
2024-06-20,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,-0.0024765184920093543,-0.0024765184920093543,0.0,4,4
2024-06-21,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,-0.0022753100330131977,-0.0022753100330131977,0.0,4,4
2024-06-24,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,-0.0003408593065158134,-0.0003408593065158134,0.0,4,4
2024-06-25,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.0023565940591723927,0.0023565940591723927,0.0,4,4
2024-06-26,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,-0.004485147468245019,-0.004485147468245019,0.0,4,4
2024-06-27,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.0032339583784867557,0.0032339583784867557,0.0,4,4
2024-06-28,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,-0.00802805358744791,-0.00802805358744791,0.0,4,4
2024-07-01,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,-0.0037827232264327606,-0.0037827232264327606,0.0,4,4
2024-07-02,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.006408587815712508,0.006408587815712508,0.0,4,4
2024-07-03,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.007754092333983262,0.007754092333983262,0.0,4,4
2024-07-05,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.0072659884096227985,0.0072659884096227985,0.0,4,4
2024-07-08,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,0.00017388819274565676,0.00017388819274565676,0.0,4,4
2024-07-09,0.6,0.3050543421678477,0.09494565783215238,0.0,0.0,-0.0006038036346053639,-0.0006038036346053639,0.0,4,4
2024-07-10,0.6,0.3050543421678477,0.09378033238627835,0.0011653254458740378,0.0,0.007248676612751739,0.007248093950028802,0.0011653254458740324,4,4
2024-07-11,0.6,0.3050543421678477,0.09378033238627835,0.0011653254458740378,0.0,-0.0005401880462858515,-0.0005401880462858515,0.0,4,4
2024-07-12,0.6,0.3050543421678477,0.09378033238627835,0.0011653254458740378,0.0,0.005020348349478784,0.005020348349478784,0.0,4,4
2024-07-15,0.6,0.3050543421678477,0.09378033238627835,0.0011653254458740378,0.0,-0.001556372591139609,-0.001556372591139609,0.0,4,4
2024-07-16,0.6000000000000001,0.30505434216784777,0.0810411548926449,0.013904502939507414,0.0,0.009292387071997733,0.009286017483250917,0.012739177493633493,4,4
2024-07-17,0.5999999999999999,0.3050543421678477,0.08104115489264489,0.01390450293950741,0.0,-0.008449668946807149,-0.008449668946807149,1.474514954580286e-16,4,4
2024-07-18,0.6,0.30505434216784777,0.0810411548926449,0.013904502939507412,0.0,-0.007584255190536541,-0.007584255190536541,9.107298248878237e-17,4,4
2024-07-19,0.5999999999999999,0.3050543421678477,0.08104115489264489,0.013904502939507409,0.0,-0.007563825498391612,-0.007563825498391612,9.194034422677078e-17,4,4
2024-07-22,0.6,0.30505434216784777,0.0810411548926449,0.01390450293950741,0.0,0.005257529549231627,0.005257529549231627,9.107298248878237e-17,4,4
2024-07-23,0.5999999999999999,0.3050543421678477,0.08104115489264489,0.013904502939507407,0.0,-0.0012633363253670518,-0.0012633363253670518,9.194034422677078e-17,4,4
2024-07-24,0.6,0.30505434216784777,0.0810411548926449,0.013904502939507409,0.0,-0.0171443182247785,-0.0171443182247785,9.107298248878237e-17,4,4
2024-07-25,0.5999999999999999,0.3050543421678477,0.08104115489264489,0.013904502939507405,0.0,-0.0017764883348625237,-0.0017764883348625237,9.194034422677078e-17,4,4
2024-07-26,0.6,0.30505434216784777,0.0810411548926449,0.013904502939507407,0.0,0.009711689311751514,0.009711689311751514,9.107298248878237e-17,4,4
2024-07-29,0.5999999999999999,0.3050543421678477,0.08104115489264489,0.013904502939507403,0.0,0.0017109947415349966,0.0017109947415349966,9.194034422677078e-17,4,4
2024-07-30,0.6,0.2981003338302235,0.08104115489264489,0.02085851127713176,1.730681285918155e-19,-0.0012852238206868352,-0.0012887008248556474,0.006954008337624344,4,4
2024-07-31,0.6,0.2981003338302235,0.08104115489264489,0.02085851127713176,1.730681285918155e-19,0.015188586889226429,0.015188586889226429,0.0,4,4
2024-08-01,0.6,0.2981003338302235,0.08104115489264489,0.02085851127713176,1.730681285918155e-19,-0.0065936573992953895,-0.0065936573992953895,0.0,4,4
2024-08-02,0.6,0.2981003338302235,0.08104115489264489,0.02085851127713176,1.730681285918155e-19,-0.0028289736079652114,-0.0028289736079652114,0.0,4,4
2024-08-05,0.45789445739837564,0.2981003338302235,0.2440052087714009,0.0,0.0,-0.01485523834555877,-0.01493672037249815,0.16296405387875607,3,4
