Date,IEF,LQD,TIP
2005-08-23,48.546260833740234,47.37477493286133,54.06627655029297
2005-08-24,48.56904602050781,47.35759735107422,54.154396057128906
2005-08-25,48.597511291503906,47.44757080078125,54.23737716674805
2005-08-26,48.51778030395508,47.524635314941406,54.211429595947266
2005-08-29,48.551944732666016,47.52892303466797,54.299564361572266
2005-08-30,48.779747009277344,47.60597610473633,54.57952880859375
2005-08-31,49.0986213684082,47.93997573852539,54.880271911621094
2005-09-01,49.146644592285156,47.804527282714844,55.024471282958984
2005-09-02,49.158042907714844,47.81742858886719,55.0452766418457
2005-09-06,49.00380325317383,47.718563079833984,54.7381706237793
2005-09-07,48.84385299682617,47.54658126831055,54.66527557373047
2005-09-08,48.84385299682617,47.55951690673828,54.753746032714844
2005-09-09,48.883811950683594,47.58100891113281,54.89948654174805
2005-09-12,48.7296142578125,47.46062469482422,54.70170211791992
2005-09-13,48.878116607666016,47.54228210449219,54.88911437988281
2005-09-14,48.77527618408203,47.426231384277344,54.8526725769043
2005-09-15,48.62677001953125,47.25850296020508,54.74336624145508
2005-09-16,48.43825912475586,47.12956237792969,54.6549072265625
2005-09-19,48.53538513183594,47.25850296020508,54.83702850341797
2005-09-20,48.49533462524414,47.1854248046875,54.68606948852539
2005-09-21,48.718135833740234,47.39609146118164,54.99322509765625
2005-09-22,48.7524528503418,47.37033462524414,55.00883483886719
2005-09-23,48.48393249511719,47.232749938964844,54.7381706237793
2005-09-26,48.35826110839844,47.08222961425781,54.61322784423828
2005-09-27,48.3868408203125,47.12522888183594,54.7225341796875
2005-09-28,48.48393249511719,47.224143981933594,54.93596649169922
2005-09-29,48.37540817260742,47.20697784423828,54.8838996887207
2005-09-30,48.238311767578125,47.047874450683594,54.79541015625
2005-10-03,48.05316162109375,46.903724670410156,54.4315185546875
2005-10-04,48.07609939575195,46.964111328125,54.389766693115234
2005-10-05,48.19075012207031,47.028900146484375,54.37932586669922
2005-10-06,48.127685546875,46.925228118896484,54.23311233520508
2005-10-07,48.19075012207031,47.0029411315918,54.321903228759766
2005-10-10,48.20221710205078,46.972755432128906,54.384552001953125
2005-10-11,48.1104736328125,46.895050048828125,54.21748733520508
2005-10-12,47.92707061767578,46.696510314941406,54.03996276855469
2005-10-13,47.8525505065918,46.618778228759766,54.01388931274414
2005-10-14,47.8525505065918,46.5238151550293,54.128761291503906
2005-10-17,47.7952766418457,46.58856201171875,54.23311233520508
2005-10-18,47.864013671875,46.648983001708984,54.26968002319336
2005-10-19,47.921356201171875,46.696510314941406,54.2749137878418
2005-10-20,47.95000076293945,46.5799560546875,54.23838806152344
2005-10-21,48.16204833984375,46.82598114013672,54.41065979003906
2005-10-24,47.9556884765625,46.648983001708984,54.175724029541016
2005-10-25,47.732200622558594,46.42023849487305,53.89377975463867
2005-10-26,47.54877471923828,46.2820930480957,53.731929779052734
2005-10-27,47.657684326171875,46.31666564941406,53.95123291015625
2005-10-28,47.606109619140625,46.31666564941406,53.93035125732422
2005-10-31,47.6404914855957,46.30366897583008,54.076499938964844
2005-11-01,47.61061096191406,46.287254333496094,54.072322845458984
2005-11-02,47.51279830932617,46.19621276855469,53.967491149902344
2005-11-03,47.34601593017578,46.0359001159668,53.88362121582031
2005-11-04,47.32301330566406,46.070552825927734,53.84166717529297
2005-11-07,47.40930938720703,46.11820602416992,54.01466369628906
2005-11-08,47.64508819580078,46.39556884765625,54.1142578125
2005-11-09,47.39203643798828,46.14857482910156,53.83639144897461
2005-11-10,47.66234588623047,46.39121627807617,53.956974029541016
2005-11-11,47.71986389160156,46.43022537231445,54.0304069519043
2005-11-14,47.507022857666016,46.19621276855469,53.65813446044922
2005-11-15,47.66810989379883,46.31753158569336,53.815460205078125
2005-11-16,47.90965270996094,46.512569427490234,54.1300048828125
2005-11-17,48.00166320800781,46.5905647277832,54.192901611328125
2005-11-18,47.886688232421875,46.499542236328125,54.09326171875
2005-11-21,47.9786491394043,46.65120315551758,54.15096664428711
2005-11-22,48.14550018310547,46.737884521484375,54.36591339111328
2005-11-23,48.0189323425293,46.694549560546875,54.15623092651367
2005-11-25,48.1627311706543,46.755218505859375,54.339683532714844
2005-11-28,48.225982666015625,46.91122055053711,54.455020904541016
2005-11-29,47.96143341064453,46.694549560546875,54.182411193847656
2005-11-30,47.93842315673828,46.60786056518555,54.17194747924805
2005-12-01,47.83052444458008,46.51348114013672,54.0446662902832
2005-12-02,47.87093734741211,46.52655029296875,54.065826416015625
2005-12-05,47.72663116455078,46.40476608276367,54.03403091430664
2005-12-06,47.951698303222656,46.50045394897461,54.19314956665039
2005-12-07,47.92281723022461,46.44389724731445,53.98632049560547
2005-12-08,48.1306037902832,46.53956985473633,54.21437454223633
2005-12-09,47.917083740234375,46.45698547363281,54.02344512939453
2005-12-12,47.80740737915039,46.35696029663086,54.0446662902832
2005-12-13,47.92281723022461,46.39608383178711,54.14543151855469
2005-12-14,48.222930908203125,46.635284423828125,54.36285400390625
2005-12-15,48.15946960449219,46.59614562988281,54.36285400390625
2005-12-16,48.24602127075195,46.79186248779297,54.399986267089844
2005-12-19,48.2748908996582,46.713565826416016,54.44245147705078
2005-12-20,48.19406509399414,46.75269317626953,54.41591262817383
2005-12-21,48.1306037902832,46.770103454589844,54.36285400390625
2005-12-22,48.321041107177734,46.77445602416992,54.47956466674805
2005-12-23,48.436485290527344,46.957130432128906,54.70758056640625
2005-12-27,48.66730499267578,47.17020797729492,54.771244049072266
2005-12-28,48.51789093017578,47.19247055053711,54.65201187133789
2005-12-29,48.575775146484375,47.06588363647461,54.74784469604492
2005-12-30,48.59320068359375,47.00914001464844,54.731895446777344
2006-01-03,48.58738327026367,47.26666259765625,54.84894561767578
2006-01-04,48.674259185791016,47.26666259765625,54.854270935058594
2006-01-05,48.68583679199219,47.305973052978516,54.69462966918945
2006-01-06,48.62211227416992,47.23175811767578,54.66801452636719
2006-01-09,48.645286560058594,47.24052429199219,54.731895446777344
2006-01-10,48.44841384887695,47.113887786865234,54.60940170288086
2006-01-11,48.326786041259766,47.03531265258789,54.52429962158203
2006-01-12,48.50049591064453,47.183719635009766,54.73719024658203
2006-01-13,48.71480941772461,47.32339859008789,54.886226654052734
2006-01-17,48.772705078125,47.32339859008789,55.01398849487305
2006-01-18,48.79009246826172,47.31037521362305,54.98739242553711
2006-01-19,48.668460845947266,47.30158615112305,54.94478988647461
2006-01-20,48.74953842163086,47.340904235839844,55.04591751098633
2006-01-23,48.73797607421875,47.45000076293945,54.960758209228516
2006-01-24,48.656864166259766,47.34525680541992,54.82767105102539
2006-01-25,48.35574722290039,47.08332061767578,54.48167419433594
2006-01-26,48.25151824951172,47.013458251953125,54.42848587036133
2006-01-27,48.286277770996094,47.08332061767578,54.57217788696289
2006-01-30,48.182010650634766,46.90871047973633,54.56153106689453
2006-01-31,48.25151824951172,46.803985595703125,54.74784469604492
2006-02-01,48.1027717590332,46.816654205322266,54.58280944824219
2006-02-02,48.1027717590332,46.777252197265625,54.588130950927734
2006-02-03,48.248016357421875,46.85172653198242,54.854270935058594
2006-02-06,48.178314208984375,46.93060302734375,54.89155960083008
2006-02-07,48.12019729614258,46.81229019165039,54.63606262207031
2006-02-08,48.09111404418945,46.81229019165039,54.5349235534668
2006-02-09,48.13766098022461,46.88676452636719,54.65732192993164
2006-02-10,47.99824142456055,46.79912567138672,54.433780670166016
2006-02-13,47.99824142456055,46.8692512512207,54.40717315673828
2006-02-14,47.92850112915039,46.821067810058594,54.16228485107422
2006-02-15,48.01561737060547,46.85172653198242,54.21550750732422
2006-02-16,47.99240493774414,46.917449951171875,54.380516052246094
2006-02-17,48.15503692626953,47.070796966552734,54.67866897583008
2006-02-21,48.096954345703125,47.048973083496094,54.56153106689453
2006-02-22,48.27707290649414,47.22414779663086,54.71590042114258
2006-02-23,48.16089630126953,47.11901092529297,54.588130950927734
2006-02-24,48.1027717590332,47.09710693359375,54.64139938354492
2006-02-27,48.00983428955078,47.07521438598633,54.5455322265625
2006-02-28,48.2015380859375,47.123416900634766,54.74784469604492
2006-03-01,48.106529235839844,46.941680908203125,54.63606262207031
2006-03-02,47.91421127319336,46.72610855102539,54.598777770996094
2006-03-03,47.79764938354492,46.638126373291016,54.556209564208984
2006-03-06,47.646087646484375,46.396156311035156,54.178260803222656
2006-03-07,47.669403076171875,46.37409591674805,54.178260803222656
2006-03-08,47.6927490234375,46.396156311035156,53.97066116333008
2006-03-09,47.739356994628906,46.387306213378906,53.88021469116211
2006-03-10,47.646087646484375,46.50612258911133,53.816287994384766
2006-03-13,47.605316162109375,46.44449234008789,53.8429069519043
2006-03-14,47.879249572753906,46.74372863769531,54.1037483215332
2006-03-15,47.79180908203125,46.673336029052734,54.002593994140625
2006-03-16,48.09485626220703,46.928497314453125,54.295372009277344
2006-03-17,47.995826721191406,46.8845100402832,54.23685073852539
2006-03-20,48.08905792236328,46.93731689453125,54.20487594604492
2006-03-21,47.890872955322266,46.76127243041992,53.93869400024414
2006-03-22,47.94921875,46.752525329589844,54.01854705810547
2006-03-23,47.82682418823242,46.72610855102539,53.96000289916992
2006-03-24,48.03658676147461,46.84047317504883,54.220848083496094
2006-03-27,47.93167495727539,46.84047317504883,54.04520797729492
2006-03-28,47.698585510253906,46.62053298950195,53.78436279296875
2006-03-29,47.651939392089844,46.57651901245117,53.683189392089844
2006-03-30,47.512046813964844,46.43574905395508,53.566131591796875
2006-03-31,47.547054290771484,46.330142974853516,53.576786041259766
2006-04-03,47.494422912597656,46.369014739990234,53.504554748535156
2006-04-04,47.500247955322266,46.413185119628906,53.46169662475586
2006-04-05,47.61136245727539,46.56781005859375,53.64363479614258
2006-04-06,47.476863861083984,46.3999137878418,53.493831634521484
2006-04-07,47.260555267333984,46.21877670288086,53.27978515625
2006-04-10,47.3189811706543,46.1171760559082,53.31727981567383
2006-04-11,47.40672302246094,46.249691009521484,53.53126907348633
2006-04-12,47.29560089111328,46.10393524169922,53.34401321411133
2006-04-13,47.044193267822266,46.01554870605469,53.01228713989258
2006-04-17,47.22542190551758,46.0067138671875,53.29051208496094
2006-04-18,47.37746047973633,46.192256927490234,53.46706771850586
2006-04-19,47.24299240112305,46.16138458251953,53.52058792114258
2006-04-20,47.20204162597656,46.139259338378906,53.33865737915039
2006-04-21,47.30147171020508,46.227622985839844,53.53126907348633
2006-04-24,47.35991287231445,46.320411682128906,53.477806091308594
2006-04-25,47.06171417236328,46.0994873046875,53.08185577392578
2006-04-26,47.03837203979492,46.04648971557617,53.023006439208984
2006-04-27,47.166996002197266,46.13041305541992,53.258426666259766
2006-04-28,47.24882507324219,46.23646545410156,53.451053619384766
2006-05-01,46.992977142333984,46.002140045166016,53.27627182006836
2006-05-02,47.06926345825195,46.073123931884766,53.39455795288086
2006-05-03,47.00472640991211,46.073123931884766,53.24400329589844
2006-05-04,46.97538375854492,46.055397033691406,53.0396842956543
2006-05-05,47.08689498901367,46.10865020751953,53.34077453613281
2006-05-08,47.1103401184082,46.166351318359375,53.34077453613281
2006-05-09,47.09273910522461,46.18410110473633,53.42142868041992
2006-05-10,47.116214752197266,46.21516799926758,53.55049133300781
2006-05-11,47.03404235839844,46.13528823852539,53.57735061645508
2006-05-12,46.858009338378906,46.019859313964844,53.39455795288086
2006-05-15,46.95773696899414,46.059852600097656,53.36767578125
2006-05-16,47.133827209472656,46.228458404541016,53.57202911376953
2006-05-17,46.998870849609375,46.08203887939453,53.39455795288086
2006-05-18,47.33336639404297,46.374900817871094,53.72257614135742
2006-05-19,47.30400085449219,46.352718353271484,53.67954635620117
2006-05-22,47.36854553222656,46.37937927246094,53.76021194458008
2006-05-23,47.35092544555664,46.34829330444336,53.711795806884766
2006-05-24,47.42138671875,46.39711380004883,53.69029235839844
2006-05-25,47.34505081176758,46.334964752197266,53.684940338134766
2006-05-26,47.38615798950195,46.3393669128418,53.824710845947266
2006-05-30,47.34505081176758,46.23734664916992,53.684940338134766
2006-05-31,47.19839096069336,46.14860153198242,53.609619140625
2006-06-01,47.277244567871094,46.229278564453125,53.64965057373047
2006-06-02,47.64243698120117,46.518951416015625,54.06059265136719
2006-06-05,47.548194885253906,46.376319885253906,53.92543029785156
2006-06-06,47.58945846557617,46.4787712097168,53.84968566894531
2006-06-07,47.52467727661133,46.35401153564453,53.66587829589844
2006-06-08,47.58945846557617,46.50554275512695,53.70375442504883
2006-06-09,47.707279205322266,46.55457305908203,53.92000961303711
2006-06-12,47.683738708496094,46.42979049682617,53.9091796875
2006-06-13,47.74845886230469,46.4787712097168,53.94704055786133
2006-06-14,47.43043518066406,46.278282165527344,53.7415657043457
2006-06-15,47.32441329956055,46.18467712402344,53.62801742553711
2006-06-16,47.294952392578125,46.12228775024414,53.644256591796875
2006-06-19,47.2419548034668,46.064334869384766,53.530704498291016
2006-06-20,47.206626892089844,46.028724670410156,53.482032775878906
2006-06-21,47.20073318481445,45.97077178955078,53.50366973876953
2006-06-22,47.047584533691406,45.86384201049805,53.39011764526367
2006-06-23,47.006370544433594,45.78806686401367,53.31978988647461
2006-06-26,46.976905822753906,45.78806686401367,53.26032257080078
2006-06-27,47.10060119628906,45.71677780151367,53.34684753417969
2006-06-28,46.94743347167969,45.61429214477539,53.22793197631836
2006-06-29,47.14181900024414,45.85490417480469,53.55233383178711
2006-06-30,47.30674362182617,46.10894775390625,53.83891296386719
2006-07-03,47.2843017578125,46.05209732055664,53.72797393798828
2006-07-05,47.11280822753906,45.761165618896484,53.52135467529297
2006-07-06,47.260623931884766,45.989410400390625,53.70623779296875
2006-07-07,47.408443450927734,46.163978576660156,53.86391067504883
2006-07-10,47.44395065307617,46.22214889526367,53.86933517456055
2006-07-11,47.49713897705078,46.29375076293945,53.907405853271484
2006-07-12,47.53855895996094,46.36988067626953,53.89657974243164
2006-07-13,47.64493942260742,46.36540222167969,54.10861587524414
2006-07-14,47.68046569824219,46.40568161010742,54.146644592285156
2006-07-17,47.63905715942383,46.4549446105957,54.18475341796875
2006-07-18,47.45572280883789,46.213233947753906,53.91284942626953
2006-07-19,47.75727844238281,46.42357635498047,54.25542449951172
2006-07-20,47.85780334472656,46.624977111816406,54.4239501953125
2006-07-21,47.82826232910156,46.58920669555664,54.2608528137207
2006-07-24,47.82826232910156,46.60261535644531,54.217342376708984
2006-07-25,47.780982971191406,46.566795349121094,54.320716857910156
2006-07-26,47.89917755126953,46.6652717590332,54.5001335144043
2006-07-27,47.89325714111328,46.593658447265625,54.51097869873047
2006-07-28,48.02334213256836,46.772666931152344,54.674072265625
2006-07-31,48.100215911865234,46.78165817260742,54.652347564697266
2006-08-01,48.111507415771484,46.847293853759766,54.74641418457031
2006-08-02,48.1530647277832,46.92823791503906,54.872161865234375
2006-08-03,48.16493606567383,46.932708740234375,54.844844818115234
2006-08-04,48.402400970458984,47.11701965332031,55.21664810180664
2006-08-07,48.3370475769043,47.0765495300293,55.200279235839844
2006-08-08,48.343017578125,47.10352325439453,55.2877311706543
2006-08-09,48.31926345825195,47.081024169921875,55.309593200683594
2006-08-10,48.33114242553711,47.0765495300293,55.21664810180664
2006-08-11,48.17679977416992,46.982173919677734,55.085418701171875
2006-08-14,48.09370040893555,46.9236946105957,54.954219818115234
2006-08-15,48.325225830078125,47.16645812988281,55.14558029174805
2006-08-16,48.527015686035156,47.364253997802734,55.24946212768555
2006-08-17,48.515159606933594,47.3417854309082,55.183868408203125
2006-08-18,48.64578628540039,47.436180114746094,55.375244140625
2006-08-21,48.705135345458984,47.50362014770508,55.51740264892578
2006-08-22,48.722904205322266,47.535118103027344,55.59941864013672
2006-08-23,48.675445556640625,47.51711654663086,55.51740264892578
2006-08-24,48.722904205322266,47.51711654663086,55.41900634765625
2006-08-25,48.788204193115234,47.58452224731445,55.54475402832031
2006-08-28,48.78231430053711,47.598060607910156,55.375244140625
2006-08-29,48.82383728027344,47.629451751708984,55.39165496826172
2006-08-30,48.883209228515625,47.66099548339844,55.44085693359375
2006-08-31,48.948463439941406,47.822818756103516,55.5611686706543
2006-09-01,49.021202087402344,47.76593017578125,55.540279388427734
2006-09-05,48.860321044921875,47.62141799926758,55.30378723144531
2006-09-06,48.82455825805664,47.62141799926758,55.27630615234375
2006-09-07,48.860321044921875,47.67107009887695,55.18834686279297
2006-09-08,48.907962799072266,47.720733642578125,55.15533447265625
2006-09-11,48.818580627441406,47.70269775390625,55.01234817504883
2006-09-12,48.955657958984375,47.77492141723633,55.116817474365234
2006-09-13,49.00331497192383,47.9013786315918,55.23777389526367
2006-09-14,48.907962799072266,47.7794303894043,55.24882125854492
2006-09-15,48.87818145751953,47.747886657714844,55.07284927368164
2006-09-18,48.806663513183594,47.756874084472656,55.03437042236328
2006-09-19,49.09864807128906,47.94200897216797,55.160804748535156
2006-09-20,49.11057662963867,48.01876449584961,55.083797454833984
2006-09-21,49.46212387084961,48.30775451660156,55.40278244018555
2006-09-22,49.61107635498047,48.334877014160156,55.57875061035156
2006-09-25,49.77796936035156,48.4071044921875,55.73274612426758
2006-09-26,49.65278244018555,48.271636962890625,55.64476013183594
2006-09-27,49.6408576965332,48.24905776977539,55.63376235961914
2006-09-28,49.59321975708008,48.26265335083008,55.64476013183594
2006-09-29,49.53957748413086,48.24006271362305,55.62272262573242
2006-10-02,49.626930236816406,48.31941604614258,55.68126678466797
2006-10-03,49.620941162109375,48.35115432739258,55.48794174194336
2006-10-04,49.84819412231445,48.58247375488281,55.70342254638672
2006-10-05,49.67477035522461,48.42374038696289,55.61499786376953
2006-10-06,49.40559387207031,48.151607513427734,55.45478057861328
2006-10-09,49.46538162231445,48.187862396240234,55.344364166259766
2006-10-10,49.16635513305664,47.9747200012207,55.123374938964844
2006-10-11,49.106544494628906,47.8658332824707,54.96321105957031
2006-10-12,49.136470794677734,47.97926330566406,54.968692779541016
2006-10-13,49.052696228027344,47.80234909057617,54.87476348876953
2006-10-16,49.136470794677734,47.920284271240234,54.91898727416992
