date,spy_target,tlt_target,spy_change,tlt_change,turnover
2023-08-28,0.9208626024928721,0.0791373975071279,-0.01264071968714564,0.01264071968714564,0.025747961521608798
2023-08-29,0.8880015624022727,0.11199843759772732,-0.032861040090599425,0.032861040090599425,0.06648878810379935
2023-08-30,0.885537858997713,0.11446214100228702,-0.002463703404559703,0.002463703404559703,0.005725466015764721
2023-08-31,0.8941871104740728,0.10581288952592716,0.008649251476359865,-0.008649251476359865,0.01625670643336115
2023-09-01,0.9294013197342066,0.07059868026579341,0.035214209260133744,-0.035214209260133744,0.07155194823330298
2023-09-05,0.9482484948223591,0.05175150517764093,0.01884717508815248,-0.01884717508815248,0.03540673611114625
2023-09-06,0.9393484611576971,0.0606515388423029,-0.008900033664661966,0.008900033664661966,0.018756763768093487
2023-09-07,0.95,0.050000000000000044,0.010651538842302855,-0.010651538842302855,0.02235579100684195
2023-09-08,0.95,0.050000000000000044,0.0,0.0,0.000556725680072756
2023-09-11,0.95,0.050000000000000044,0.0,0.0,0.00022036389993521088
2023-09-12,0.95,0.050000000000000044,0.0,0.0,0.00130164736090721
2023-09-13,0.95,0.050000000000000044,0.0,0.0,0.0010739533400991735
2023-09-14,0.95,0.050000000000000044,0.0,0.0,0.0001307957604144358
2023-09-15,0.95,0.050000000000000044,0.0,0.0,0.0014931457193297984
2023-09-18,0.95,0.050000000000000044,0.0,0.0,0.0005723866358356422
2023-09-19,0.95,0.050000000000000044,0.0,0.0,0.0004854823430126831
2023-09-20,0.95,0.050000000000000044,0.0,0.0,0.0005052863852685399
2023-09-21,0.95,0.050000000000000044,0.0,0.0,0.0011803905716065294
2023-09-22,0.95,0.050000000000000044,0.0,0.0,0.0008838892126405568
2023-09-25,0.9415099769374377,0.058490023062562346,-0.008490023062562302,0.008490023062562302,0.01600013062259783
2023-09-26,0.9239613488806143,0.07603865111938568,-0.017548628056823334,0.017548628056823334,0.03826282997454366
2023-09-27,0.9193346954675191,0.08066530453248089,-0.004626653413095205,0.004626653413095205,0.007655275651887311
2023-09-28,0.9029620144663985,0.09703798553360155,-0.01637268100112066,0.01637268100112066,0.03357230931078049
2023-09-29,0.9108693851880437,0.08913061481195628,0.007907370721645268,-0.007907370721645268,0.015336539095218246
2023-10-02,0.923899895621284,0.07610010437871595,0.013030510433240328,-0.013030510433240328,0.02647438258217988
2023-10-03,0.9352935942865112,0.06470640571348885,0.011393698665227103,-0.011393698665227103,0.02048554788450921
2023-10-04,0.918448119139344,0.08155188086065601,-0.016845475147167166,0.016845475147167166,0.0346883292737776
2023-10-05,0.9004514644649454,0.0995485355350546,-0.017996654674398593,0.017996654674398593,0.03497871400270332
2023-10-06,0.8826923675609682,0.11730763243903175,-0.017759096903977145,0.017759096903977145,0.03634509166210283
2023-10-09,0.8328194106159219,0.1671805893840781,-0.04987295694504634,0.04987295694504634,0.10466939131979625
2023-10-10,0.8370497125440067,0.16295028745599327,0.004230301928084823,-0.004230301928084823,0.013169680348349588
2023-10-11,0.8723082583021851,0.12769174169781494,0.03525854575817833,-0.03525854575817833,0.06872742849074753
2023-10-12,0.9042424224545884,0.09575757754541159,0.031934164152403355,-0.031934164152403355,0.06758547304604884
2023-10-13,0.9213617594901882,0.07863824050981183,0.017119337035599758,-0.017119337035599758,0.03056675830474287
2023-10-16,0.9262049918240768,0.07379500817592322,0.004843232333888614,-0.004843232333888614,0.01301156768098255
2023-10-17,0.9286286609508708,0.07137133904912918,0.002423669126794037,-0.002423669126794037,0.001239900605190955
2023-10-18,0.9272560538744781,0.07274394612552193,-0.0013726070763927511,0.0013726070763927511,0.004201198268431017
2023-10-19,0.9420382270184752,0.05796177298152483,0.014782173143997102,-0.014782173143997102,0.030183152660724785
2023-10-20,0.95,0.050000000000000044,0.007961772981524784,-0.007961772981524784,0.014635104120059007
2023-10-23,0.95,0.050000000000000044,0.0,0.0,0.001726473889754672
2023-10-24,0.95,0.050000000000000044,0.0,0.0,0.001307264785168162
2023-10-25,0.95,0.050000000000000044,0.0,0.0,0.0005314042663375623
2023-10-26,0.95,0.050000000000000044,0.0,0.0,0.0007626362616054011
2023-10-27,0.9330979666372397,0.06690203336276035,-0.016902033362760305,0.016902033362760305,0.031181424440362884
2023-10-30,0.9197219423391356,0.08027805766086438,-0.013376024298104028,0.013376024298104028,0.026716474189436637
2023-10-31,0.9193980421780672,0.0806019578219328,-0.00032390016106842445,0.00032390016106842445,0.003052811176547876
2023-11-01,0.9298972977203385,0.07010270227966153,0.010499255542271269,-0.010499255542271269,0.019353126640521495
2023-11-02,0.943786785796162,0.05621321420383796,0.013889488075823575,-0.013889488075823575,0.029199096798422614
2023-11-03,0.95,0.050000000000000044,0.0062132142038379135,-0.0062132142038379135,0.012804523262039395
2023-11-06,0.95,0.050000000000000044,0.0,0.0,0.00022079358137079563
2023-11-07,0.95,0.050000000000000044,0.0,0.0,0.0011380997705319543
2023-11-08,0.95,0.050000000000000044,0.0,0.0,0.0011270499768666828
2023-11-09,0.95,0.050000000000000044,0.0,0.0,0.0015462225495497528
2023-11-10,0.95,0.050000000000000044,0.0,0.0,0.0014567140996754116
2023-11-13,0.95,0.050000000000000044,0.0,0.0,0.0009363387161715545
2023-11-14,0.95,0.050000000000000044,0.0,0.0,0.00012550925958514092
2023-11-15,0.9489751096107942,0.05102489038920577,-0.0010248903892057237,0.0010248903892057237,0.0017453561731673797
2023-11-16,0.9338916139248513,0.06610838607514868,-0.015083495685942916,0.015083495685942916,0.031729123631098304
2023-11-17,0.936398137539155,0.06360186246084498,0.0025065236143037017,-0.0025065236143037017,0.006393747572292899
2023-11-20,0.9388004920582518,0.06119950794174822,0.002402354519096761,-0.002402354519096761,0.005214164541191307
2023-11-21,0.9421745901208632,0.05782540987913676,0.0033740980626114636,-0.0033740980626114636,0.006566929423329919
2023-11-22,0.9473900914887144,0.05260990851128555,0.005215501367851205,-0.005215501367851205,0.010620792750032193
2023-11-24,0.95,0.050000000000000044,0.002609908511285508,-0.002609908511285508,0.005187339689316596
2023-11-27,0.95,0.050000000000000044,0.0,0.0,0.0011771002157104013
2023-11-28,0.95,0.050000000000000044,0.0,0.0,0.0017595051758652475
2023-11-29,0.95,0.050000000000000044,0.0,0.0,9.31340072066883e-05
2023-11-30,0.95,0.050000000000000044,0.0,0.0,0.0012611316940614736
2023-12-01,0.95,0.050000000000000044,0.0,0.0,0.0014668171956147766
2023-12-04,0.95,0.050000000000000044,0.0,0.0,0.0012192314067375268
2023-12-05,0.95,0.050000000000000044,0.0,0.0,0.00012132654203904358
2023-12-06,0.95,0.050000000000000044,0.0,0.0,0.002058037899205452
2023-12-07,0.95,0.050000000000000044,0.0,0.0,0.00165323801206934
2023-12-08,0.95,0.050000000000000044,0.0,0.0,0.0012611169242484344
2023-12-11,0.95,0.050000000000000044,0.0,0.0,0.001181440781182562
2023-12-12,0.95,0.050000000000000044,0.0,0.0,0.0005684445902994356
2023-12-13,0.95,0.050000000000000044,0.0,0.0,0.00015124453948364008
2023-12-14,0.95,0.050000000000000044,0.0,0.0,0.0009059090796177532
2023-12-15,0.95,0.050000000000000044,0.0,0.0,0.0021569675454718162
2023-12-18,0.9315788284551068,0.06842117154489324,-0.0184211715448932,0.0184211715448932,0.03658003614857797
2023-12-19,0.9152045651002937,0.08479543489970631,-0.016374263354813068,0.016374263354813068,0.03447319514205534
2023-12-20,0.905545019829247,0.09445498017075304,-0.009659545271046732,0.009659545271046732,0.019425942707612928
2023-12-21,0.9004451321069494,0.09955486789305057,-0.005099887722297525,0.005099887722297525,0.006627715315922059
2023-12-22,0.9170191631261614,0.08298083687383861,0.016574031019211954,-0.016574031019211954,0.030335784327600313
2023-12-26,0.9393671849030499,0.060632815096950066,0.02234802177688855,-0.02234802177688855,0.0436994227435418
2023-12-27,0.95,0.050000000000000044,0.010632815096950021,-0.010632815096950021,0.0211091426423219
2023-12-28,0.95,0.050000000000000044,0.0,0.0,0.0015076686416891777
2023-12-29,0.95,0.050000000000000044,0.0,0.0,0.0007258604834328303
2024-01-02,0.95,0.050000000000000044,0.0,0.0,0.0005837224212873193
2024-01-03,0.95,0.050000000000000044,0.0,0.0,1.609120665027608e-05
2024-01-04,0.95,0.050000000000000044,0.0,0.0,0.0011809606522448432
2024-01-05,0.95,0.050000000000000044,0.0,0.0,0.0011418476983755255
2024-01-08,0.95,0.050000000000000044,0.0,0.0,0.0010380125463485337
2024-01-09,0.95,0.050000000000000044,0.0,0.0,0.0004131494622590798
2024-01-10,0.95,0.050000000000000044,0.0,0.0,0.0004623829117460371
2024-01-11,0.9428508069725395,0.057149193027460465,-0.007149193027460421,0.007149193027460421,0.015273119563816114
2024-01-12,0.93984931508023,0.06015068491977005,-0.0030014918923095824,0.0030014918923095824,0.0053503467477502495
2024-01-16,0.941974061870837,0.05802593812916301,0.002124746790607035,-0.002124746790607035,0.003949227530371274
2024-01-17,0.95,0.050000000000000044,0.008025938129162968,-0.008025938129162968,0.014520963367514086
2024-01-18,0.95,0.050000000000000044,0.0,0.0,0.0003798171377507667
2024-01-19,0.95,0.050000000000000044,0.0,0.0,0.0017142065344334517
2024-01-22,0.95,0.050000000000000044,0.0,0.0,0.0008699693999172156
2024-01-23,0.9356400720759099,0.06435992792409007,-0.014359927924090021,0.014359927924090021,0.028356150186705002
2024-01-24,0.9390768919356958,0.06092310806430423,0.0034368198597858335,-0.0034368198597858335,0.005570986916720269
2024-01-25,0.95,0.050000000000000044,0.010923108064304188,-0.010923108064304188,0.021051436617629843
2024-01-26,0.95,0.050000000000000044,0.0,0.0,0.00010352956814592418
2024-01-29,0.95,0.050000000000000044,0.0,0.0,6.138854033835295e-05
2024-01-30,0.95,0.050000000000000044,0.0,0.0,0.00033895658368398446
2024-01-31,0.95,0.050000000000000044,0.0,0.0,0.000935016103797752
2024-02-01,0.95,0.050000000000000044,0.0,0.0,0.0025209197676548736
2024-02-02,0.9291594838696355,0.07084051613036446,-0.020840516130364417,0.020840516130364417,0.041069111988949136
2024-02-05,0.9138234223773934,0.08617657762260655,-0.015336061492242092,0.015336061492242092,0.03493083446654602
2024-02-06,0.9133769959922868,0.08662300400771317,-0.00044642638510661303,0.00044642638510661303,0.0035131512617642136
2024-02-07,0.9132682526750306,0.08673174732496935,-0.00010874331725618802,0.00010874331725618802,0.0008658745401004531
2024-02-08,0.8860946381603213,0.1139053618396787,-0.027173614514709343,0.027173614514709343,0.05642029194374312
